,GRADE,SCPUBPRI,DISTASSI,SCHRTSCHL,SSAMSC,SEGRADES,SEADPLCXX,SEREPEAT,SESUSOUT,SESUSPIN,SEEXPEL,CDOBMM,CDOBYY,CPLCBRTH,CMOVEAGE,CHISPAN,CAMIND,CASIAN,CBLACK,CPACI,CWHITE,CHISPRM,CSEX,CENGLPRG,DISABLTYX,DISBLTY2X,RACEETHN,RACEETH2,ZIP18PO2,ZIPBLHI2,ZIPLOCL,S16NUMST,S16PBPV,S16TYPE,AGE2015,target
199,15,4,2,2,1,1,2,2,2,2,2,8,1998,1,-1,1,2,2,2,2,2,1,2,2,2,2,3,3,4,4,21,4,1,4,17,False
8531,13,4,1,2,1,2,1,2,2,2,2,11,2000,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,1,21,3,1,4,15,False
8667,14,4,1,2,1,3,2,1,2,2,2,4,1998,1,-1,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,2,41,4,1,4,17,False
3613,8,4,1,2,2,3,-1,2,2,2,2,8,2005,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,3,3,33,2,1,4,10,False
6601,12,4,1,2,1,1,1,2,2,2,2,7,2000,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,3,21,4,1,4,15,False
13857,14,4,1,2,1,1,1,2,2,2,2,9,2000,1,-1,2,2,2,1,2,1,2,2,-1,2,2,4,5,2,3,22,5,1,4,15,False
4008,12,4,1,2,1,2,2,2,2,2,2,1,2001,1,-1,2,2,2,2,2,1,2,1,-1,2,1,1,1,1,3,41,4,1,4,14,False
1265,9,4,1,2,1,2,-1,2,2,2,2,4,2004,1,-1,1,2,2,2,2,1,2,2,2,2,2,3,3,4,4,21,4,1,4,11,False
13422,13,4,1,2,1,1,1,2,2,2,2,1,2000,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,2,21,4,1,4,15,False
2061,6,4,1,2,1,5,-1,2,2,2,2,3,2007,1,-1,2,2,2,2,2,1,2,1,-1,2,1,1,1,1,1,22,2,1,4,8,False
11236,9,4,2,1,1,2,-1,1,2,2,2,4,2003,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,4,21,4,1,4,12,False
2903,4,1,-1,-1,1,1,-1,2,2,2,2,9,2008,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,3,12,2,2,1,7,False
3420,11,4,1,2,1,3,-1,2,2,2,2,8,2002,1,-1,2,2,2,2,2,1,2,1,-1,2,1,1,1,3,2,21,4,1,4,13,False
5236,7,4,1,2,1,1,-1,2,2,2,2,10,2004,1,-1,1,2,2,2,2,1,2,1,-1,2,2,3,3,4,4,21,3,1,4,11,False
5392,15,4,2,2,1,1,1,2,2,2,2,1,1998,1,-1,2,2,2,2,2,1,2,2,-1,1,1,1,1,2,3,12,4,1,4,17,False
6289,11,4,1,2,1,1,-1,2,2,2,2,12,2001,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,2,21,4,1,4,14,False
4327,5,4,1,2,1,5,-1,2,2,2,2,7,2008,1,-1,2,2,2,1,2,1,2,2,-1,2,2,4,5,1,3,22,2,1,4,7,False
13328,12,4,1,2,1,2,1,2,2,2,2,12,2000,1,-1,2,1,2,2,2,1,2,2,-1,2,2,4,5,3,2,42,3,1,4,15,False
11593,15,4,1,2,1,1,2,1,2,2,2,8,1996,1,-1,1,2,2,2,2,1,2,1,-1,1,1,3,3,2,4,12,4,1,4,19,False
11622,12,4,1,2,1,1,2,2,2,2,2,11,2000,1,-1,2,2,1,2,2,2,2,1,-1,2,2,4,4,1,3,23,4,1,4,15,False
11814,2,4,1,2,1,1,-1,2,2,2,2,9,2009,1,-1,2,2,2,1,2,1,2,2,-1,2,2,4,5,3,4,12,2,1,4,6,False
13354,6,4,1,2,1,2,-1,2,2,2,2,1,2007,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,2,13,2,1,4,8,False
140,14,4,1,2,1,2,1,2,2,2,2,6,1999,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,4,23,4,1,4,16,False
1365,6,4,1,2,1,5,-1,2,2,2,2,5,2007,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,2,11,2,1,4,8,False
6102,14,4,1,2,1,1,2,2,2,2,2,12,2000,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,4,21,5,1,4,15,False
12932,9,4,1,2,1,2,-1,2,2,2,2,1,2004,3,5,2,2,1,2,2,2,2,1,-1,1,1,4,4,1,1,21,3,1,4,11,False
8546,11,1,-1,-1,1,1,-1,2,2,2,2,8,2002,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,2,3,21,3,2,1,13,False
14031,2,4,2,2,1,1,-1,2,2,2,2,3,2010,1,-1,2,2,1,2,2,2,2,1,-1,2,2,4,4,3,3,11,3,1,4,5,False
1966,9,4,1,2,1,2,-1,2,2,2,2,2,2004,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,1,21,3,1,4,11,False
8079,14,4,1,2,1,2,2,2,2,2,2,8,1999,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,3,2,33,3,1,4,16,False
6446,5,4,1,2,1,1,-1,2,2,2,2,4,2008,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,1,41,3,1,4,7,False
1763,11,1,-1,-1,1,1,-1,2,2,2,2,9,2001,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,2,11,1,2,1,14,False
9260,15,4,1,2,1,1,1,2,2,2,2,10,1997,3,2,2,2,2,2,2,1,2,1,-1,2,2,1,1,3,3,21,4,1,4,18,False
4276,2,4,2,2,1,1,-1,2,2,2,2,10,2009,1,-1,2,2,2,1,2,2,2,2,-1,1,1,2,2,3,4,21,3,1,4,6,False
1426,8,4,1,2,1,1,-1,2,2,2,2,7,2005,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,1,41,1,1,4,10,False
3505,12,4,1,2,1,2,1,2,2,2,2,11,2000,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,3,22,4,1,4,15,False
10033,2,4,1,2,1,5,-1,2,2,2,2,9,2009,1,-1,2,2,1,2,2,1,2,1,-1,1,1,4,5,3,3,13,3,1,4,6,False
7032,7,4,1,2,1,5,-1,2,2,2,2,12,2006,1,-1,2,2,1,2,2,1,2,2,-1,2,2,4,5,1,2,21,3,1,4,9,False
10682,8,4,1,2,1,2,-1,2,2,2,2,10,2005,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,1,2,11,3,1,4,10,False
9356,10,4,1,2,1,1,-1,2,2,2,2,11,2002,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,1,42,1,1,4,13,False
11571,6,2,-1,-1,1,1,-1,2,2,2,2,11,2006,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,1,42,1,2,2,9,False
8638,5,4,1,2,2,1,-1,2,2,2,2,5,2008,1,-1,2,1,2,1,2,2,2,2,-1,2,2,4,5,1,3,23,-2,1,4,7,False
5489,4,4,2,2,1,5,-1,2,2,2,2,1,2009,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,3,21,3,1,4,6,False
9823,13,4,1,2,1,2,1,2,2,2,2,1,2000,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,3,4,21,4,1,4,15,False
5198,14,4,1,2,1,1,2,2,2,2,2,9,1998,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,3,4,11,4,1,4,17,False
13131,11,4,2,2,1,1,-1,2,2,2,2,3,2002,1,-1,2,1,1,1,2,1,2,1,-1,2,2,4,5,2,3,21,4,1,4,13,False
3526,8,4,1,2,1,3,-1,2,2,2,2,1,2005,1,-1,2,2,2,2,1,2,2,1,-1,2,2,4,4,1,3,12,3,1,4,10,False
8298,13,4,1,1,1,3,2,2,2,2,2,2,2000,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,1,41,4,1,4,15,False
9022,11,4,2,2,1,1,-1,2,2,2,2,2,2002,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,3,42,3,1,4,13,False
732,4,4,2,2,1,5,-1,2,2,2,2,6,2009,1,-1,2,2,2,1,2,2,2,1,-1,2,2,2,2,4,4,11,2,1,4,6,False
8206,11,4,1,2,1,2,-1,1,2,2,2,4,2001,1,-1,2,2,2,2,2,1,2,1,-1,1,1,1,1,1,3,41,4,1,4,14,False
13016,5,4,1,1,1,2,-1,1,2,2,2,8,2007,1,-1,2,2,2,2,2,1,2,2,-1,2,1,1,1,3,3,32,2,1,4,8,False
7673,7,4,1,2,1,5,-1,2,2,2,2,2,2006,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,4,22,2,1,4,9,False
13520,10,4,1,2,1,2,-1,1,2,1,2,7,2001,1,-1,2,2,2,2,2,1,2,1,-1,1,1,1,1,1,3,21,4,1,4,14,False
13289,8,2,-1,-1,1,1,-1,2,2,2,2,8,2005,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,2,2,13,2,2,2,10,False
1643,13,4,1,2,1,1,2,2,2,2,2,1,2000,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,3,21,4,1,4,15,False
2093,10,2,-1,-1,1,1,-1,2,2,2,2,5,2003,1,-1,2,2,1,2,2,1,2,2,-1,2,2,4,5,1,1,42,1,2,2,12,False
144,12,4,2,2,1,1,1,2,2,2,2,2,2001,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,2,21,4,1,4,14,False
3908,6,4,1,2,1,1,-1,2,2,2,2,12,2006,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,2,1,11,3,1,4,9,False
9598,5,4,1,2,1,1,-1,2,2,2,2,2,2008,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,2,3,21,3,1,4,7,False
13217,12,4,1,2,1,2,2,2,2,2,2,4,2000,1,-1,2,2,2,2,2,1,2,1,-1,1,1,1,1,1,2,21,4,1,4,15,False
7097,13,4,1,2,1,1,2,2,2,2,2,1,2000,1,-1,1,2,2,2,2,2,1,2,2,2,2,3,3,1,3,21,5,1,4,15,False
7148,5,4,1,2,1,5,-1,2,2,2,2,9,2007,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,2,11,2,1,4,8,False
3535,9,4,1,2,1,1,-1,2,2,2,2,12,2004,1,-1,2,2,2,1,2,1,2,1,-1,1,1,4,5,2,1,43,2,1,4,11,False
5141,9,4,1,2,1,4,-1,2,2,2,2,8,2004,1,-1,1,2,2,2,2,1,2,1,2,1,1,3,3,4,4,11,4,1,4,11,False
753,9,4,1,2,1,3,-1,2,1,2,2,7,2004,1,-1,2,2,2,1,2,2,2,1,-1,1,1,2,2,2,4,21,4,1,4,11,False
13916,11,1,-1,-1,1,1,-1,2,2,2,2,12,1996,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,2,21,2,2,1,19,False
464,9,2,-1,-1,1,2,-1,2,2,2,2,10,2003,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,3,21,2,2,2,12,False
10469,7,4,1,2,1,5,-1,1,2,2,2,1,2005,1,-1,1,2,2,2,2,1,2,2,1,2,2,3,3,3,4,11,3,1,4,10,False
4526,13,4,1,2,1,1,1,2,2,2,2,1,2000,3,10,2,2,1,2,2,2,2,2,-1,2,2,4,4,1,3,11,5,1,4,15,False
10265,8,3,-1,-1,1,1,-1,2,2,2,2,4,2005,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,4,21,-9,2,-9,10,False
6182,14,4,1,2,1,2,1,1,2,2,2,10,1997,1,-1,2,2,2,2,2,1,2,1,-1,1,1,1,1,2,4,42,2,1,4,18,True
3159,10,4,2,2,1,2,-1,2,2,2,2,6,2004,1,-1,2,2,2,1,2,2,2,2,-1,2,2,2,2,4,4,12,3,1,4,11,False
7740,10,4,1,2,1,2,-1,2,2,2,2,3,2002,1,-1,2,2,2,2,2,1,2,1,-1,2,1,1,1,1,1,23,2,1,4,13,False
110,6,4,2,1,1,5,-1,2,2,2,2,7,2007,1,-1,1,2,2,2,2,1,2,2,-1,1,1,3,3,3,2,33,1,1,4,8,False
4165,10,4,1,2,1,3,-1,2,2,2,2,7,2003,1,-1,2,2,2,2,2,1,2,1,-1,2,1,1,1,2,2,21,2,1,4,12,False
641,5,4,2,2,1,1,-1,1,2,2,2,9,2007,1,-1,2,2,2,2,2,1,2,1,-1,1,1,1,1,3,3,13,3,1,4,8,False
13793,11,4,2,1,1,1,-1,2,2,2,2,3,2002,1,-1,1,2,2,1,2,1,2,2,-1,2,2,3,3,4,4,21,3,1,4,13,False
6487,14,4,1,2,1,2,1,2,2,2,2,8,1999,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,3,21,4,1,4,16,False
8759,10,2,-1,-1,1,2,-1,2,1,2,2,4,2003,1,-1,1,2,2,1,2,2,2,2,-1,2,1,3,3,2,4,11,1,2,2,12,False
838,10,4,1,2,1,1,-1,2,2,1,2,11,2002,1,-1,2,2,2,2,2,1,2,1,-1,2,1,1,1,2,1,21,3,1,4,13,False
3612,8,4,1,2,1,1,-1,2,2,2,2,9,2006,1,-1,1,2,2,2,2,1,2,1,2,2,2,3,3,3,4,21,3,1,4,9,False
9744,4,4,2,2,1,5,-1,2,2,2,2,6,2009,1,-1,2,2,2,2,2,1,2,2,-1,1,1,1,1,3,1,32,1,2,1,6,False
4273,4,4,1,2,1,2,-1,2,2,2,2,4,2011,1,-1,2,2,1,2,2,1,2,1,-1,1,1,4,5,3,4,13,2,1,4,4,False
3139,10,4,1,2,1,4,-1,2,2,2,2,6,2003,1,-1,1,1,2,1,2,2,2,1,2,2,2,3,3,1,3,21,4,1,4,12,False
10145,13,4,1,2,1,1,1,2,2,2,2,4,2000,1,-1,2,2,1,2,2,1,2,2,-1,2,2,4,5,2,2,42,1,1,4,15,False
3310,11,4,2,1,1,4,-1,2,2,1,2,11,2001,1,-1,2,2,2,1,2,2,2,2,-1,2,2,2,2,2,4,21,3,1,4,14,False
3127,6,4,2,1,1,1,-1,2,2,2,2,2,2007,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,3,4,21,2,1,4,8,False
1947,5,4,1,2,1,5,-1,2,2,2,2,2,2008,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,3,31,2,1,4,7,False
11527,6,4,2,2,1,1,-1,2,2,2,2,8,2006,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,1,41,1,1,4,9,False
11762,10,4,1,2,1,2,-1,2,2,2,2,1,2003,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,1,41,3,1,4,12,False
11858,14,4,1,2,1,2,1,2,2,2,2,10,1999,1,-1,2,2,1,2,2,2,2,1,-1,2,2,4,4,1,2,21,4,1,4,16,False
4709,6,4,1,2,1,3,-1,2,2,2,2,4,2006,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,4,11,3,1,4,9,False
12054,2,4,1,2,2,5,-1,2,2,2,2,6,2010,1,-1,2,2,1,2,2,2,2,1,-1,2,2,4,4,3,2,22,3,1,4,5,False
13220,12,4,1,2,1,1,2,2,2,2,2,8,2001,1,-1,2,2,2,2,2,1,2,1,-1,2,1,1,1,1,2,21,3,1,4,14,False
1408,14,4,1,2,1,1,2,2,2,2,2,8,1999,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,2,21,4,1,4,16,False
9190,11,4,1,2,1,1,-1,2,2,2,2,5,2002,3,1,2,2,1,2,2,2,2,2,-1,2,2,4,4,1,2,21,4,1,4,13,False
11191,12,4,1,2,1,2,2,1,2,2,2,11,1999,1,-1,2,2,1,2,2,1,2,1,-1,1,1,4,5,1,3,21,4,1,4,16,False
112,9,4,1,2,1,1,-1,2,2,2,2,1,2004,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,2,22,3,1,4,11,False
7224,12,4,1,2,2,1,2,2,2,2,2,2,2001,1,-1,2,2,1,2,2,2,2,1,-1,2,2,4,4,1,2,22,4,1,4,14,False
13613,15,4,1,2,1,2,1,2,2,2,2,3,1998,1,-1,2,2,2,1,2,2,2,2,-1,2,2,2,2,4,4,12,3,1,4,17,False
10462,10,4,2,2,1,1,-1,1,1,2,2,12,2002,1,-1,2,2,2,1,2,2,2,1,-1,1,1,2,2,3,4,11,2,1,4,13,False
2209,12,4,2,2,1,2,2,1,2,2,2,7,2000,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,3,3,12,3,1,4,15,False
3260,9,4,2,2,1,2,-1,2,2,2,2,10,2003,3,1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,2,11,3,1,4,12,False
533,9,4,2,1,1,1,-1,2,2,2,2,2,2004,1,-1,2,2,1,2,2,2,2,2,2,2,2,4,4,1,3,21,4,1,4,11,False
4088,7,4,1,1,1,1,-1,2,2,2,2,7,2006,1,-1,1,2,2,2,2,1,2,2,2,2,2,3,3,2,3,12,2,1,4,9,False
153,9,4,2,2,1,1,-1,2,2,2,2,8,2004,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,4,11,2,1,4,11,False
5111,10,4,1,2,1,1,-1,2,2,2,2,11,2002,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,3,1,43,1,1,4,13,False
9994,5,4,1,2,1,5,-1,2,2,2,2,8,2009,1,-1,1,2,2,2,1,2,2,2,-1,2,2,3,3,3,3,12,2,1,4,6,False
8463,8,4,2,2,1,1,-1,2,2,2,2,10,2005,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,2,4,13,4,1,4,10,False
2979,8,4,1,2,1,2,-1,2,2,2,2,10,2005,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,3,4,13,3,1,4,10,False
161,8,4,1,2,1,1,-1,2,2,2,2,5,2005,1,-1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,11,2,1,4,10,False
4881,9,4,2,2,1,1,-1,2,2,2,2,12,2003,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,3,11,2,1,4,12,False
7008,11,4,2,1,1,1,-1,2,2,2,2,7,2001,1,-1,2,2,1,2,2,1,2,1,-1,2,2,4,5,1,4,21,2,1,4,14,False
5423,7,4,1,2,1,2,-1,2,2,2,2,8,2006,1,-1,1,2,2,2,2,1,2,1,-1,2,1,3,3,2,4,21,3,1,4,9,False
14030,12,4,1,2,1,2,2,2,2,2,2,3,2000,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,4,21,4,1,4,15,False
13151,13,4,1,2,1,1,2,1,2,2,2,8,1999,1,-1,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,2,23,4,1,4,16,False
1194,12,4,1,2,1,2,1,2,2,2,2,11,2000,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,3,12,5,1,4,15,False
6759,15,4,1,2,1,2,1,2,2,2,2,3,1998,1,-1,1,2,2,2,2,2,1,2,2,2,2,3,3,4,4,11,4,1,4,17,False
8254,3,4,1,2,1,5,-1,2,2,2,2,5,2010,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,2,3,11,2,1,4,5,False
13836,15,4,1,2,1,1,1,2,2,2,2,7,1997,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,2,41,3,1,4,18,False
1460,11,4,1,2,1,2,-1,2,2,2,2,2,2001,3,7,1,2,2,2,2,2,1,2,1,2,2,3,3,4,4,12,2,1,4,14,False
2871,10,4,1,2,1,1,-1,2,2,2,2,4,2003,1,-1,2,2,2,2,2,1,2,2,-1,1,1,1,1,2,1,13,2,1,4,12,False
2645,7,1,-1,-1,1,2,-1,2,2,2,2,8,2005,1,-1,2,2,2,2,2,1,2,1,-1,1,1,1,1,1,2,21,3,2,1,10,False
9433,4,1,-1,-1,1,1,-1,2,2,2,2,2,2009,1,-1,1,2,1,2,2,1,2,2,2,2,2,3,3,2,4,21,1,2,1,6,False
10855,13,4,1,2,1,1,2,2,2,2,2,1,2000,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,2,23,3,1,4,15,False
3737,5,4,2,2,2,5,-1,2,2,2,2,1,2008,1,-1,2,2,2,1,2,2,2,1,-1,1,1,2,2,2,3,21,3,1,4,7,False
2337,7,4,2,1,1,1,-1,2,2,2,2,6,2006,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,3,3,12,2,1,4,9,False
1978,9,4,1,1,1,1,-1,2,2,2,2,7,2004,1,-1,1,2,2,2,2,1,2,2,2,2,2,3,3,3,4,11,2,1,4,11,False
5730,15,4,1,2,1,1,1,2,2,2,2,8,1998,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,2,41,3,1,4,17,False
13633,13,4,1,2,1,2,2,2,2,2,2,5,2000,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,1,3,21,4,1,4,15,True
1553,7,4,1,2,1,2,-1,2,2,2,2,6,2006,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,3,11,3,1,4,9,False
235,9,4,1,2,1,2,-1,2,2,2,2,1,2004,1,-1,2,2,2,1,2,2,2,1,-1,2,2,2,2,2,4,21,1,1,4,11,False
9548,15,4,1,2,1,1,1,2,2,2,2,3,1997,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,2,41,4,1,4,18,False
10565,15,4,2,2,1,3,2,2,2,1,2,12,1998,1,-1,2,2,2,2,2,1,2,2,-1,2,1,1,1,3,2,41,4,1,4,17,True
12111,15,4,2,2,1,1,1,2,2,2,2,4,1999,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,3,4,12,4,1,4,16,False
12915,8,1,-1,-1,1,1,-1,2,2,2,2,5,2005,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,3,21,3,2,2,10,True
2266,2,4,1,2,1,5,-1,2,2,2,2,6,2010,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,1,22,2,1,4,5,False
1485,14,4,1,2,1,1,1,2,2,2,2,6,1999,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,2,12,4,1,4,16,False
10676,5,4,1,2,1,1,-1,2,2,2,2,12,2008,1,-1,1,2,2,2,2,2,1,2,2,2,2,3,3,2,4,41,3,1,4,7,False
2703,14,4,2,2,1,2,1,2,2,2,2,3,1999,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,1,43,1,1,4,16,False
1353,13,4,1,2,1,1,1,2,2,2,2,9,2000,1,-1,2,2,2,2,2,1,2,1,-1,1,1,1,1,1,3,21,5,1,4,15,False
4238,15,1,-1,-1,1,3,2,2,2,1,1,2,1998,1,-1,2,2,1,2,2,2,2,1,-1,2,2,4,4,1,3,21,2,2,1,17,False
831,5,4,1,2,1,5,-1,2,2,2,2,6,2008,1,-1,1,1,2,2,2,1,2,2,-1,2,2,3,3,1,2,21,2,1,4,7,False
1594,14,4,1,2,1,1,1,2,2,2,2,1,1999,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,3,21,4,1,4,16,False
10371,14,4,1,2,1,2,1,2,2,2,2,6,1998,1,-1,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,3,22,4,1,4,17,False
1279,5,4,1,2,1,1,-1,2,2,2,2,3,2008,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,1,3,21,3,1,4,7,False
5533,2,4,1,2,1,1,-1,2,2,2,2,6,2010,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,2,21,3,1,4,5,False
10158,11,4,2,1,2,2,-1,2,1,2,2,6,2002,1,-1,1,2,2,2,2,1,2,1,2,2,2,3,3,3,4,21,2,1,4,13,False
8768,3,4,1,2,2,1,-1,2,2,2,2,9,2010,1,-1,1,2,2,2,2,1,2,1,2,2,1,3,3,3,4,21,3,1,4,5,False
11682,4,4,1,2,1,2,-1,1,2,2,2,5,1998,1,-1,2,2,1,2,2,2,2,1,-1,2,2,4,4,2,1,13,4,1,4,17,False
6899,6,2,-1,-1,1,1,-1,2,2,2,2,6,2007,1,-1,1,2,2,2,2,1,2,1,-1,2,2,3,3,3,4,21,2,2,2,8,False
10713,10,4,1,2,1,1,-1,2,2,2,2,12,2002,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,3,21,2,1,4,13,False
174,9,4,1,2,1,2,-1,1,2,2,2,3,2003,1,-1,2,2,2,2,2,1,2,2,-1,2,1,1,1,2,1,23,3,1,4,12,False
3988,14,4,1,1,1,2,2,2,2,2,2,10,1998,2,13,1,2,2,2,2,1,2,1,-1,2,2,3,3,3,2,21,4,1,4,17,False
5352,12,1,-1,-1,1,2,2,2,2,2,2,7,2001,1,-1,1,2,2,1,2,1,2,1,-1,2,2,3,3,3,4,11,2,2,1,14,False
9742,13,4,2,2,1,3,1,2,2,2,2,11,1999,1,-1,2,1,2,2,2,1,2,1,-1,2,2,4,5,1,1,13,3,1,4,16,False
5945,11,4,1,2,1,1,-1,2,2,2,2,4,2002,1,-1,2,2,1,2,2,1,2,1,-1,2,2,4,5,3,3,41,2,1,4,13,False
8409,11,4,1,2,1,1,-1,2,2,2,2,7,2001,1,-1,2,2,2,1,2,2,2,2,-1,2,2,2,2,1,1,21,4,1,4,14,False
9494,5,4,1,2,1,1,-1,2,2,2,2,10,2007,1,-1,2,2,2,2,2,1,2,1,-1,2,2,1,1,2,3,43,1,1,4,8,False
1919,11,4,1,2,1,4,-1,1,2,2,2,5,2002,1,-1,2,2,2,1,2,2,2,1,-1,1,1,2,2,2,3,12,3,1,4,13,False
5203,14,4,1,2,1,2,1,2,2,2,2,7,1999,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,1,41,2,1,4,16,False
9611,8,4,1,2,1,3,-1,2,2,2,2,8,2005,1,-1,2,2,2,2,2,1,2,1,-1,1,1,1,1,2,3,42,2,1,4,10,False
3114,15,4,1,2,1,3,2,2,2,2,2,5,1998,1,-1,2,2,2,2,2,1,2,2,-1,2,1,1,1,3,3,42,3,1,4,17,False
11902,14,4,1,2,1,1,1,2,2,2,2,6,1999,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,2,21,4,1,4,16,False
7916,10,4,1,2,1,3,-1,2,1,1,2,3,2001,1,-1,2,2,2,1,2,2,2,1,-1,2,2,2,2,3,4,11,3,1,4,14,False
8005,9,4,1,2,1,2,-1,2,2,2,2,1,2004,1,-1,1,1,2,2,2,2,2,2,-1,2,2,3,3,3,4,12,3,1,4,11,False
6756,12,4,1,2,1,1,1,2,2,2,2,3,2001,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,2,2,21,4,1,4,14,False
8745,15,4,2,2,1,1,1,1,1,2,2,11,1998,3,8,2,2,1,2,2,2,2,2,1,2,2,4,4,4,4,11,4,1,4,17,False
12128,7,4,2,2,1,1,-1,2,2,2,2,9,2005,1,-1,2,2,2,1,2,2,2,1,-1,2,2,2,2,4,4,11,3,1,4,10,False
8681,9,4,1,2,1,1,-1,2,2,2,2,5,2002,1,-1,1,2,2,2,2,1,2,2,-1,2,2,3,3,2,4,21,2,1,4,13,False
7624,9,4,1,2,1,2,-1,2,2,2,2,12,2003,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,3,1,43,2,1,4,12,False
1560,15,4,1,2,1,1,1,2,2,2,2,12,1997,1,-1,2,2,2,2,2,1,2,2,-1,2,2,1,1,1,2,23,4,1,4,18,False
13029,15,4,2,2,1,3,2,2,2,2,2,4,1998,1,-1,1,2,2,2,2,1,2,1,-1,2,2,3,3,3,3,11,2,1,4,17,False
